COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;TIPO;NOMBRE;DIRECCION;COD_POSTAL;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CEFIRE CASTELLÓ DE LA PLANA;CALLE JOSÉ PRADAS GALLÉN Nº S/N;, CP 12006; TELF.964239588/4239648; FAX.964239811;HTTP://INTERCENTRES.CULT.GVA.ES/CEFIRE/12400551/INDEX.HTM;HTTP://WWW.BEGV.GVA.ES/CEFIRE/VAL_TLPCEF.HTML;BIBLIOCASTELLO@EDU.GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA DIRECCIÓ GENERAL DE FAMILIA Y MUJER CASTELLÓ DE LA PLANA;CALLE ENSEÑANZA Nº 10;, CP 12001; TELF.964228014; FAX.964239567;HTTP://WWW.PRE.GVA.ES/DGM/TLPDGM.HTML ;HTTP://WWW.PRE.GVA.ES/DGM/TLPDGM.HTML ;BIBLIOTECA.DGMI_CAST@GVA.ES ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO HISTORICO PROVINCIAL CASTELLÓ DE LA PLANA;CALLE RAFALAFENA Nº 29;, CP 12003; TELF.964 55 83 80; FAX.964 55 83 81;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTELLON/ESPO.HTM ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=AHPC;AHPC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA RAMELL CASTELLÓ DE LA PLANA;CALLE JORDI JOAN Nº 37;, CP 12003; TELF.653232337; ;HTTP://WWW.GRUPRAMELL.COM;HTTP://WWW.GRUPRAMELL.COM/BIBLIOTECA/CATALEG.HTM;RAMELL@GRUPRAMELL.COM;N;PR;PRIVADA;N
12;CASTELLÓN;40;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION EUROPEA  UNIVERSITAT JAUME I CASTELLÓ DE LA PLANA;EDIFICIO BIB.CENTRAL.CAMPUS DEL RIU SEC ;, CP 12071; TELF.964728766; FAX.964728778;HTTP://SIC.UJI.ES/CD/CDE;HTTP://SIC.UJI.ES/CD/OPAC/SPANISH/;ALEIXAND@SG.UJI.ES / CDE@SG.UJI.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;43;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CAUDIEL;PLAZA DE ESPAÑA Nº 2;, CP 12440; TELF.964144146/658856592; FAX.964144058 AYTO; ; ;JOSEMA_@GMX.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;44;OTRAS PÚBLICAS;OTRAS PÚBLICAS  CERVERA DEL MAESTRE;CALLE SANTA BÁRBARA Nº 1;, CP 12578; TELF.964498001 AYTO; FAX.964498283 AYTO; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;46;OTRAS PÚBLICAS;OTRAS PÚBLICAS  CIRAT;CALLE SAN BERNARDO Nº 1;, CP 12231; TELF.964143113 AYTO; FAX.964143240 AYTO; ; ;JUANCIRAT@HOTMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;48;OTRAS PÚBLICAS;OTRAS PÚBLICAS  CORTES DE ARENOSO;CALLE MAYOR Nº 1;, CP 12127; TELF.964383110 AYTO; FAX.964383025 AYTO; ; ;INFO@CORTESDEARENOSO.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;49;AGENCIA DE LECTURA;AGENCIA DE LECTURA  COSTUR;PLAZA ESGLÉSIA Nº 7;, CP 12119; TELF.964388013 AYTO; FAX.964388463 AYTO; ; ;AJUNTAMENT@COSTUR.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;5;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALCORA (L');CALLE AGUA Nº 6;, CP 12110; TELF.964367322; FAX.964386455 AYTO;HTTP://WWW.ALCORA.ORG/ALCORA.HTM;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0128;BIBLIOTECA@ALCORA.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;50;AGENCIA DE LECTURA;AGENCIA DE LECTURA JOAN FUSTER COVES DE VINROMÀ (LES);PLAZA CERVANTES Nº S/N;, CP 12185; TELF.964426003/9 AYTO; FAX.964426002 AYTO; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0186;BIBLIO1996@GMAIL.COM/JOANFUSTER.3166@CAJARURAL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;53;AGENCIA DE LECTURA;AGENCIA DE LECTURA  XILXES;AVENIDA JAUME I Nº 6;, CP 12592; TELF.964583370; FAX.964590425 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/XILXES/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0162;BIBLIOTECA@XILXES.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;57;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ESLIDA;CALLE PRINCEP FELIP Nº 49;, CP 12528; TELF.964628000 AYTO; FAX.964628025 AYTO; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;59;OTRAS PÚBLICAS;OTRAS PÚBLICAS  FANZARA;CALLE EL TURIO Nº 5;, CP 12230; TELF.964619001 AYTO; FAX.964619009 AYTO; ; ;FANZARA_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;6;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALCUDIA DE VEO;CALLE LA FUENTE Nº 7;, CP 12222; TELF.964629056 AYTO; ; ; ;ALCUDIADEVEO_SEC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;60;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FIGUEROLES;PLAZA VILLALONGA Nº 14;, CP 12122; TELF.964381573 AYTO; FAX.964381633 AYTO; ; ;FIGUEROLES_AYT@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;61;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FORCALL;PLAZA MAYOR Nº 13;, CP 12310; TELF.964171001 AYTO; FAX.964171001 AYTO; ; ;BIBLIOTECA@FORCALL.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;64;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FUENTES DE AYÓDAR;PLAZA SALVADOR SEGARRA Nº 15;, CP 12225; TELF.964618034 AYTO; FAX.964618085 AYTO; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;67;AGENCIA DE LECTURA;AGENCIA DE LECTURA  GELDO;AVENIDA CASTELLÓN Nº 20;, CP 12412; TELF.964711209 AYTO; FAX.964711209 AYTO; ; ;AGENCIALECTURA@GELDO.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;7;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALFONDEGUILLA;CALLE ACEQUIA Nº 18 PISO 2;, CP 12609; TELF.964661996; FAX.964667089 AYTO; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;70;OTRAS PÚBLICAS;OTRAS PÚBLICAS  JANA (LA);CALLE LA CORT Nº 20;, CP 12340; TELF.964497049; ; ; ;INFO@LAJANA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;71;AGENCIA DE LECTURA;AGENCIA DE LECTURA AYUNTAMIENTO JÉRICA;CALLE DEL RÍO Nº 2;, CP 12450; TELF.964129173; FAX.964129045 AYTO; ; ;BIBLIOTECA@JERICA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;72;AGENCIA DE LECTURA;AGENCIA DE LECTURA  LLUCENA;PLAZA D'ESPANYA Nº 22;, CP 12120; TELF.964380415; FAX.964380317 AYTO; ; ;AYTOLUCENA@TERRA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;74;AGENCIA DE LECTURA;AGENCIA DE LECTURA  LLOSA (LA);PLAZA DE ESPAÑA Nº 3 PISO 1;, CP 12591; TELF.962610542; ; ; ;AYUNTAMIENTO@LALLOSA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;77;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA MONCOFA;CALLE RAMON Y CAJAL Nº 6;, CP 12593; TELF.964577978; FAX.964580348 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/MONCOFA/INDEX.JSP;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0123;BIBLIOTECA@MONCOFA.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;78;AGENCIA DE LECTURA;AGENCIA DE LECTURA  MONTÁN;AVENIDA ANTONIO FORNÁS Nº 10;, CP 12447; TELF.964131002 AYTO; FAX.964131267 AYTO; ; ;MONTAN@FVMP.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;8;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALGIMIA DE ALMONACID;CALLE LARGA Nº 56;, CP 12414; TELF.964139031 AYTO; FAX.964139059 AYTO; ; ;AALMONACID_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;80;AGENCIA DE LECTURA;AGENCIA DE LECTURA  MORELLA;CALLE COLOMER Nº 4;, CP 12300; TELF.964160987; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0194;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0194;ASVMASOS@OUTLOOK.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;82;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  NULES;CALLE MAYOR Nº 57;, CP 12520; TELF.964670635; FAX.964674931 AYTO; ; ;BIBLIOTECA@NULES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;84;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ONDA;CALLE BALMES Nº 2 PISO 2;, CP 12200; TELF.964771193; FAX.964776432;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONDA/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0111;BIBLIOTECA@ONDA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;85;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ORPESA;CALLE CABANES Nº 1;, CP 12594; TELF.964313574; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0050;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0050;BIBLIOTECA@OROPESADELMAR.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;89;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PENÍSCOLA;CALLE MESTRE BAYARRI Nº 2 PISO 3;, CP 12598; TELF.964477800; FAX.964489212 AYTO;HTTP://WWW.PENISCOLA.ORG/CA/BIBLIOTECA/95/BIBLIOTECA-PUBLICA-MUNICIPAL-DE-PENISCOLA.HTML;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0173;BIBLIOTECA@PENISCOLA.ORG;N;PU;PÚBLICA;S
12;CASTELLÓN;9;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALMASSORA;PLAZA DE ESPAÑA Nº 2;, CP 12550; TELF.964561329; FAX.964563051 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0056;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0056;BIBLIOTECA@ALMASSORA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;901;AGENCIA DE LECTURA;AGENCIA DE LECTURA  LES ALQUERIES;CALLE MOSSEN JUAN MIRALLES Nº 1;, CP 12539; TELF.964518001/4592000; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0045;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0045;BIBLIOTECA@LESALQUERIES.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;902;AGENCIA DE LECTURA;AGENCIA DE LECTURA  SANT JOAN DE MORÓ;PLAZA JOAN RENAU Nº S/N;, CP 12130; TELF.964701100; FAX.964701151 AYTO; ; ;BIBLIOTECASJMORO@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;94;AGENCIA DE LECTURA;AGENCIA DE LECTURA  POBLA TORNESA (LA);CALLE ENMIG Nº 2;, CP 12191; TELF.964338278; FAX.964338003 AYTO; ; ;BIBLIOPOBLA@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;95;AGENCIA DE LECTURA;AGENCIA DE LECTURA  RIBESALBES;CALLE CASTELLÓN Nº 12;, CP 12210; TELF.964625001 AYTO; FAX.964610049 AYTO; ; ;INFO@RIBESALBES.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;96;AGENCIA DE LECTURA;"AGENCIA DE LECTURA CENTRO CÍVICO ""MOLÍ VELL"" ROSSELL";CALLE PLACETA Nº 7;, CP 12511; TELF.977571202 AYTO; FAX.977571382 AYTO; ; ;BIBLIOTECAROSSELL@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;10;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALBALAT DELS TARONGERS;CALLE MAYOR Nº 14 PISO 1;, CP 46591; TELF.962628201 AYTO; FAX.962628613 AYTO; ; ;ATARONGERS_ALC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;100;AGENCIA DE LECTURA;AGENCIA DE LECTURA  COTES;PLAZA VILLANUEVA DE CASTELLÓN Nº 2 PISO 1;, CP 46294; TELF.962580178 AYTO; FAX.962976217 AYTO; ; ;COTES_SEC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;101;AGENCIA DE LECTURA;AGENCIA DE LECTURA EDIFICIO MULTIUSOS QUART DE LES VALLS;CALLE LA FUENTE Nº 63;, CP 46510; TELF.962600305 AYTO; FAX.962602620 AYTO; ; ;QVALLS_AYT@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;102;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  QUART DE POBLET;CALLE REVERENDO PADRE JOSE PALACIOS Nº 2;, CP 46930; TELF.961298236; ; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0009;BIBLIOT@QUARTDEPOBLET.ORG;N;PU;PÚBLICA;N
46;VALENCIA;103;OTRAS PÚBLICAS;OTRAS PÚBLICAS MESTRE FERRI QUARTELL;PLAZA ESPAÑA Nº 3;, CP 46510; TELF.962636346 AYTO; ; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;104;AGENCIA DE LECTURA;AGENCIA DE LECTURA ESTANISLAU ALBEROLA QUATRETONDA;CALLE CRIST DE LA FE Nº 88;, CP 46837; TELF.962264206/2264571; FAX.962265803;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0087;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0087;BIBLIOTECA@QUATRETONDA.ORG;N;PU;PÚBLICA;S
46;VALENCIA;105;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CULLERA;CALLE LA BEGA Nº 14;, CP 46400; TELF.961724616/1731680; ;HTTP://BIBLIOTECASCULLERA.WORDPRESS.COM;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0033;BIBLIOTECA@CULLERA.ES;N;PU;PÚBLICA;S
46;VALENCIA;106;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CHELVA;CALLE SAN ANTONIO-CASA DE LA CULTURA Nº 5;, CP 46176; TELF.962100011 AYTO; FAX.962100986 AYTO; ; ;GERARDO@AYUNCHELVA.E.TELEFONICA.NET;N;PU;PÚBLICA;N
46;VALENCIA;108;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CHERA;PLAZA DE ESPAÑA Nº 1;, CP 46350; TELF.962332001 AYTO; FAX.962332216 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CHERA/INDEX.JSP; ;BIBLIOTECAMUNICIPAL@ENCHERATE.COM;N;PU;PÚBLICA;N
46;VALENCIA;109;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CHESTE;CALLE PEDRALBA Nº 75;, CP 46380; TELF.962511342; FAX.962512007 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0097;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0097;CHESTE_BIB@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;11;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBERIC;CALLE PINTOR RIBERA Nº 3;, CP 46260; TELF.962441923; FAX.962442042 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0118;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0118;BIBLIOTECA@ALBERIC.ES;N;PU;PÚBLICA;N
46;VALENCIA;110;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL XIRIVELLA;CALLE PALLETER Nº 2;, CP 46950; TELF.963835424/664437182; ;HTTP://WWW.XIRIVELLA.ES/ES/XIRIVELLA-AJUNTAMENT/BIBLIOTECAS-2;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0068;BIBLIOTECA@XIRIVELLA.ES;S;PU;PÚBLICA;S
46;VALENCIA;110;AGENCIA DE LECTURA;AGENCIA DE LECTURA BARRIS SANT RAMON I MONT PIETAT XIRIVELLA;CALLE MONTEALEGRE Nº 6;, CP 46950; TELF.607616428; ;HTTP://WWW.XIRIVELLA.ES/ES/XIRIVELLA-AJUNTAMENT/BIBLIOTECAS-2;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0068;BIBLIOTECA.ERNEST@XIRIVELLA.ES;N;PU;PÚBLICA;S
46;VALENCIA;110;AGENCIA DE LECTURA;AGENCIA DE LECTURA BARRI DE LA LLUM XIRIVELLA;CALLE CONSTANTI LLOMBART Nº 1;, CP 46950; TELF.607678307; ;HTTP://WWW.XIRIVELLA.ES/ES/XIRIVELLA-AJUNTAMENT/BIBLIOTECAS-2;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0068;BIBLIOTECA.LALLUM@XIRIVELLA.ES;N;PU;PÚBLICA;N
46;VALENCIA;111;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRO POLIVALENTE CHIVA;CALLE PASCUAL PIQUER Nº 1;, CP 46370; TELF.962524480; FAX.962521436;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CHIVA/INDEX.JSP;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0072;BIBLIOTECA@CHIVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;113;AGENCIA DE LECTURA;AGENCIA DE LECTURA  DAIMÚS;CALLE SANT PERE Nº S/N PISO 1;, CP 46710; TELF.962819003 AYTO; FAX.962818125 AYTO; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;114;OTRAS PÚBLICAS;OTRAS PÚBLICAS  DOMEÑO;PLAZA 7 DE OCTUBRE Nº 5;, CP 46174; TELF.962728028 AYTO; FAX.962728081 AYTO; ; ;DOMENYO_ALC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;116;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ELIANA (L');CALLE GENERAL PASTOR Nº 34 ESC. B;, CP 46183; TELF.962742371; FAX.962742371;HTTP://WWW.LELIANA.ES/CULTURA/BIBLIOTECA/;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0043;BIBLIOTECA@LELIANA.ES;N;PU;PÚBLICA;S
46;VALENCIA;117;AGENCIA DE LECTURA;AGENCIA DE LECTURA  EMPERADOR;PLAZA AYUNTAMIENTO Nº 2;, CP 46135; TELF.961443585 AYTO; FAX.961444852 AYTO; ; ;TELECENTRO_EMPERADOR@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;118;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JAIME BARBERAN ENGUERA;PLAZA MANUEL TOLSA Nº S/N;, CP 46810; TELF.962224880; FAX.962225524;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0080;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0080;MIPERISBALLESTER@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;12;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALBORACHE;AVENIDA DE LA MÚSICA  Nº 32;, CP 46369; TELF.962516002 AYTO; FAX.962508158 AYTO; ; ;ALBORACHE_ALC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;122;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FAURA;CALLE CERVANTES Nº 57;, CP 46512; TELF.962600004 AYTO; FAX.962600019 AYTO;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0160;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0160;BIBLIO@FAURAWEB.NET;N;PU;PÚBLICA;S
46;VALENCIA;123;OTRAS PÚBLICAS;OTRAS PÚBLICAS CASA DE LA CULTURA FAVARA;PLAZA DE LA CULTURA Nº S/N;, CP 46614; TELF.961769002 AYTO; FAX.961769427 AYTO; ; ;BIBLIOTECA@FAVARA.ES;N;PU;PÚBLICA;N
46;VALENCIA;124;AGENCIA DE LECTURA;AGENCIA DE LECTURA CASA DE LA CULTURA FONTANARS DELS ALFORINS;CALLE ESCOLES Nº 1 Y 3;, CP 46635; TELF.962222233 AYTO; FAX.960706890 AYTO; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;125;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FORTALENY;CALLE SANT ROC Nº 1;, CP 46418; TELF.96 171 17 91; FAX.961710505 AYTO; ; ;FORTALENY_ALC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;126;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  FOIOS;CALLE PERIODISTA BADIA Nº 5;, CP 46134; TELF.963210347/678724081; FAX.961494823 AYTO; ; ;BIBLIOTECA@FOIOS.ES;N;PU;PÚBLICA;N
46;VALENCIA;127;AGENCIA DE LECTURA;AGENCIA DE LECTURA FRANCESC FERRER PASTOR FONT D'EN CARRÒS (LA);CALLE FRANCESC FERRER PASTOR Nº 24;, CP 46717; TELF.962833895; FAX.962833694 AYTO; ;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0196;ARXIU@LAFONTDENCARROS.ES;N;PU;PÚBLICA;S
46;VALENCIA;128;AGENCIA DE LECTURA;AGENCIA DE LECTURA ANA MARIA IBARS IBARS FONT DE LA FIGUERA (LA);CALLE ARCEDIANO ROS Nº 10 PISO 1;, CP 46630; TELF.962290480; FAX.962290172 AYTO; ; ;MONTSEBIBLIO@HOTMAIL.COM / FFIGUERA_ALC@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;129;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FUENTERROBLES;PLAZA RETIRO Nº 1;, CP 46314; TELF.962183001 AYTO; FAX.962183023 AYTO; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;13;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBORAIA;CALLE DE LA MAR Nº 1;, CP 46120; TELF.961862507; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALBORAYA;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0069;BIBLIOTECAPUBLICA@ALBORAYA.COM;N;PU;PÚBLICA;N
46;VALENCIA;131;AGENCIA DE LECTURA;AGENCIA DE LECTURA PARC DE L'ESTACIO GANDIA;CALLE MARQUES DEL CAMPO Nº 15;, CP 46701; TELF.962959819; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;ESTACIO@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;AGENCIA DE LECTURA;AGENCIA DE LECTURA GRAU DE GANDIA GANDIA;CALLE MARE DE DEU BLANQUETA Nº S/N PISO 1;, CP 46730; TELF.962842477; FAX.962842477;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;GRAU@GANDIA.ORG;N;PU;PÚBLICA;S
46;VALENCIA;131;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL BENIPEIXCAR-RAVAL GANDIA;CALLE FERROCARRIL D'ALCOI Nº 3;, CP 46702; TELF.962959809; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;BENIPEIXCARRAVAL@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL BENIOPA GANDIA;CALLE L'AIGUERA Nº 1;, CP 46702; TELF.962874387; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;BENIOPA@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA HOSPITAL FRANCESC DE BORJA GANDIA;PASEO DE LES GERMANIES Nº 71;, CP 46702; TELF.962959200-EXT 53668; FAX.962875936; ; ;BIXQUERT_LOU@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;131;BIBLIOTECA INFANTIL;BIBLIOTECA INFANTIL I JUVENIL MUNICIPAL CONVENT DE SANT ROC GANDIA;PLAZA REI EN JAUME I Nº 10;, CP 46700; TELF.962959595; ;HTTP://WWW.GANDIA.ORG/AJUNTAMENT/VAL/BIBLIOTECAS/BIBLIOTECASGAN.ASP;HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;INFANTIL@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA FRANCISCO TOMÁS Y VALIENTE-UNED GANDIA;PLAZA ESCUELAS PÍAS Nº 7;, CP 46700; TELF.962868561; FAX.962869662;HTTP://WWW.UNED-VALENCIA.NET/;HTTP://BIBLIO15.UNED.ES/;BIBLIOTECA@GANDIA.UNED.ES;N;PU;PÚBLICA;N
