,COD_PROVINCIA,NOM_PROVINCIA,COD_MUNICIPIO,TIPO,NOMBRE,DIRECCION,COD_POSTAL,TELEFONO,FAX,WEB,CATALOGO,EMAIL,CENTRAL,COD_CARACTER,DESC_CARACTER,DECRETO,LATITUDE,LONGITUDE
60,3,ALICANTE,14,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA HOSPITAL GENERAL UNIVERSITARIO PROFESIONAL ALACANT,CALLE PINTOR BAEZA  Nº 12,", CP 03010", TELF.96 593 32 85, FAX.96 593 32 75, , ,BIBLIOTECA_HGUA@GVA.ES / TRIGUEROS-ROS@GVA.ES,N,PU,PÚBLICA,N,38.4005329,-0.4345198
61,3,ALICANTE,14,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA CEFIRE ALACANT,CALLE BAHÍA Nº 2,", CP 03008", TELF.965100284, FAX.965112457,HTTP://INTERCENTRES.CULT.GVA.ES/CEFIRE/03402009,HTTP://WWW.BEGV.GVA.ES/CEFIRE/VAL_TLPCEF.HTML,03402009@EDU.GVA.ES,N,PU,PÚBLICA,N,38.2544481,-0.5233246
62,3,ALICANTE,14,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA DIRECCIÓN GENERAL DE FAMILIA Y MUJER ALACANT,AVENIDA OSCAR ESPLÀ Nº 33-35,", CP 03007", TELF.965929747, FAX.965920574,HTTP://WWW.BEGV.GVA.ES/DGM2/TDGM.HTML,HTTP://WWW.BEGV.GVA.ES/DGM2/TDGM.HTML,BIBLIOTECA.DGMI_ALIC@GVA.ES,N,PU,PÚBLICA,N,38.3422176,-0.4946952000000001
63,3,ALICANTE,14,BIBLIOTECA TERCERA EDAD,BIBLIOTECA TERCERA EDAD  ALACANT,CALLE GRAL.PRIMO DE RIVERA Nº 14 ESC. EN,", CP 03002", TELF.965205141/965126977, , , , ,N,PU,PÚBLICA,N,38.12559040000001,-0.8748018
64,3,ALICANTE,14,BIBLIOTECA PUBLICA PROVINCIAL,BIBLIOTECA PUBLICA PROVINCIAL DE ALICANTE AZORIN ALACANT,CALLE PASEITO DE RAMIRO Nº 15,", CP 03002", TELF.965919710, FAX.965919711,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALICANTE/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPEA,BPEA@GVA.ES,N,PU,PÚBLICA,S,38.3461713,-0.4779929
65,3,ALICANTE,14,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA DE CIENCIAS  FACULTAD DE CIENCIAS ALACANT,N/C APDO. CORREOS Nº 99,", CP 03080", TELF.965903559/965909617, FAX.965909747,HTTP://WWW.UA.ES/ES/BIBLIOTECAS/SIBID/CENTROS/INDEX.HTM,HTTP://WWW.UA.ES/ES/BIBLIOTECAS/SIBID/CATALOGOS/WEBCAT.HTM,BIBLI.CIENCIES@UA.ES,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
66,3,ALICANTE,14,PUNTO DE SERVICIO EXTERNO,PUNTO DE SERVICIO EXTERNO EL PUESTO N?43/45-MERCADO CENTRAL ALACANT,AVENIDA ALFONSO EL SABIO Nº S/N,", CP 03004", TELF.965203028, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.ELPUESTO@ALICANTE-AYTO.ES,N,PU,PÚBLICA,N,38.3471987,-0.4876438
67,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA SAN BLAS ALACANT,CALLE ADOLFO MU?OZ ALONSO Nº 8,", CP 03005", TELF.965923749, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.SANBLAS@ALICANTE-AYTO.ES,N,PU,PÚBLICA,N,38.3494999,-0.4982463999999999
68,3,ALICANTE,14,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL VIRGEN DEL REMEDIO ALACANT,CALLE PLAZA DE LAS ESCUELAS Nº 5,", CP 03011", TELF.965171634, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.VREMEDIO@ALICANTE-AYTO.ES,N,PU,PÚBLICA,S,38.37608,-0.4915698
69,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA PLA-CAROLINAS ALACANT,CALLE FRANCISCO GINER DE LOS RIOS Nº 8,", CP 03012", TELF.965256175, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.CAROLINAS@ALICANTE-AYTO.ES,N,PU,PÚBLICA,N,38.3627237,-0.4820246
70,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA DIAGONAL ALACANT,AVENIDA DIAGONAL Nº 3,", CP 03009", TELF.965183427, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.DIAGONAL@ALICANTE-AYTO.ES,N,PU,PÚBLICA,S,41.3968834,2.1615936
71,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA BENALUA ALACANT,CALLE GARCIA ANDREU Nº 35-37,", CP 03007", TELF.965124676, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.BENALUA@ALICANTE-AYTO.ES,N,PU,PÚBLICA,S,38.3413533,-0.4964974
72,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA CIUDAD DE ASIS FRANCISCO LIBERAL ALACANT,CALLE AGUILA Nº 41,", CP 03006", TELF.965114671, FAX.965107805,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.ASIS@ALICANTE-AYTO.ES,N,PU,PÚBLICA,S,38.34933830000001,-0.5149686
73,3,ALICANTE,14,AGENCIA DE LECTURA,AGENCIA DE LECTURA EL CABO  CENTRO COMUNITARIO PLAYAS ALACANT,AVENIDA COSTA BLANCA Nº 19,", CP 03540", TELF.965264129, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0117,BIBLIOTECA.ELCABO@ALICANTE-AYTO.ES,N,PU,PÚBLICA,N,38.3576881,-0.4292366
74,3,ALICANTE,140,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL MIGUEL HERNANDEZ VILLENA,PLAZA SANTIAGO Nº 7,", CP 03400", TELF.965801150 EXT-151, FAX.965806146 AYTO,HTTP://WWW.VILLENA.ES/BIBLIOTECA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV,BIBLIOTECA@VILLENA.ES,S,PU,PÚBLICA,S,39.4840108,-0.7532808999999999
75,3,ALICANTE,140,AGENCIA DE LECTURA,AGENCIA DE LECTURA SAN FRANCISCO VILLENA,"BARRIO SAN FRANCISCO, BLOQUE E Nº 14",", CP 03400", TELF.965801150- EXT 154, ,HTTP://WWW.VILLENA.ES/BIBLIOTECA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV,BIBLIOTECA@VILLENA.ES,N,PU,PÚBLICA,N,37.7749295,-122.4194155
76,3,ALICANTE,140,AGENCIA DE LECTURA,AGENCIA DE LECTURA LA PAZ VILLENA,CALLE CELADA Nº 33,", CP 03400", TELF.965801150-EXT 155, ,HTTP://WWW.VILLENA.ES/BIBLIOTECA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BPMV,BIBLIOTECA@VILLENA.ES,N,PU,PÚBLICA,S,38.6393676,-0.8667680999999999
77,3,ALICANTE,15,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ALMORADÍ,PLAZA SAN ANDRES Nº S/N,", CP 03160", TELF.966782324, FAX.966781992,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALMORADI/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0003,BIBLIOTECA@ALMORADI.ES,N,PU,PÚBLICA,S,39.4840108,-0.7532808999999999
78,3,ALICANTE,17,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ALQUERIA D'ASNAR (L'),CALLE SAN LORENZO Nº 6,", CP 03829", TELF.965530624 AYTO, FAX.966517004 AYTO, , ,MARTXEL95@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4777459,-0.3748893
79,3,ALICANTE,18,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA UNIVERSIDAD MIGUEL HERNÁNDEZ-CAMPUS DE ALTEA ALTEA,CALLE BENIDORM-PARTIDA PLA DEL CASTELL Nº S/N,", CP 03590", TELF.966859101, FAX.966859102,HTTP://WWW.UMH.ES/BIBLIOTECAS/,HTTP://WWW.UMH.ES/BIBLIOTECAS/CATALOGO/,BIBLIO.ALTEA@UMH.ES,N,PU,PÚBLICA,N,38.5410566,-0.1224937
80,3,ALICANTE,18,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL JOAN FUSTER ALTEA,CALLE PONT DE MONCAU Nº 14 ESC. 1,", CP 03590", TELF.965842853, FAX.965842804,HTTP://WWW.AYUNTAMIENTOALTEA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0004,BIBLIO.ALTEA@GMAIL.COM,S,PU,PÚBLICA,S,38.60039950000001,-0.0491725
81,3,ALICANTE,18,AGENCIA DE LECTURA,AGENCIA DE LECTURA ALTEA LA VELLA ALTEA LA VELLA,CALLE PARE LLINARES Nº 4,", CP 03599", TELF.965848542, ,HTTP://WWW.AYUNTAMIENTOALTEA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0004,BIBLIO.ALTEA@GMAIL.COM,N,PU,PÚBLICA,S,38.6450799,0.0449469
82,3,ALICANTE,19,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL RUBEN DARIO ASPE,CALLE SAN JOSE Nº 9,", CP 03680", TELF.966919900 EXT-240, FAX.965493001,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0016,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0016,BIBLIOTECA@AYTO.ASPE.ES,N,PU,PÚBLICA,N,39.4205314,-0.3895736
83,3,ALICANTE,2,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA MUSEO DE ALFARERÍA AGOST,CALLE TEULERÍA Nº 11,", CP 03698", TELF.965691199, FAX.965691199,HTTP://WWW.MUSEOAGOST.COM, ,MUSEO@AGOST.ES,N,PU,PÚBLICA,N,40.1550657,0.0481714
84,3,ALICANTE,2,AGENCIA DE LECTURA,AGENCIA DE LECTURA  AGOST,AVENIDA XIXONA Nº 2,", CP 03698", TELF.965691869, FAX.965691978 (AYTO),HTTP://WWW.AGOST.ES/BIBLIOTECA.ASP?LNG=1,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP/O7735/ID0CD3E3D2?ACC=101,BIBLIOTECA@AGOST.ES,N,PU,PÚBLICA,S,38.35494,-0.48525
85,3,ALICANTE,21,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  BANYERES DE MARIOLA,CALLE MALENA Nº 15,", CP 03450", TELF.966567766, FAX.965566668 AYTO,HTTP://HTTP://WWW.PORTADEMARIOLA.COM/INDEX.PHP?PAG=153,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0057,BIBLIOTECA@PORTADEMARIOLA.COM,N,PU,PÚBLICA,N,38.7163803,-0.6560905
86,3,ALICANTE,23,OTRAS PÚBLICAS,OTRAS PÚBLICAS  BENEIXAMA,CALLE COLÓN Nº 7 PISO 1,", CP 03460", TELF.965822101 AYTO, FAX.965822401 AYTO, , ,AYUNTAMIENTO@BENEIXAMA.ES,N,PU,PÚBLICA,N,39.4677668,-0.3742837
87,3,ALICANTE,24,OTRAS PÚBLICAS,OTRAS PÚBLICAS  BENEJÚZAR,PLAZA DE ESPAÑA Nº 1,", CP 03390", TELF.965356151 AYTO, FAX.965356689 AYTO, , ,COMUNICACION@BENEJUZAR.ES,N,PU,PÚBLICA,N,39.4663159,-0.3815988
88,3,ALICANTE,26,AGENCIA DE LECTURA,AGENCIA DE LECTURA  BENIARBEIG,PLAZA 9 D'OCTUBRE Nº 2,", CP 03778", TELF.966476597, FAX.965766824 AYTO,HTTP://BIBLIOTECABENIARBEIG.BLOGSPOT.COM.ES, ,BIBLIOTECA@BENIARBEIG.ORG,N,PU,PÚBLICA,S,39.62622,-0.5955163
89,3,ALICANTE,28,AGENCIA DE LECTURA,AGENCIA DE LECTURA  BENIARRÉS,CALLE DOCTOR ORERO Nº 19 PISO 1,", CP 03850", TELF.965515059 AYTO, FAX.965515068 AYTO, , ,BENIARRES@DIP-ALICANTE.ES,N,PU,PÚBLICA,N,38.8192616,-0.3778124
90,3,ALICANTE,31,BIBLIOTECA ESPECIALIZADA,BIBLIOTECA ESPECIALIZADA BIBLIOTECA EUROPEA BENIDORM,CALLE JUAN FUSTER ZARAGOZA Nº 3,", CP 03503", TELF.966804781, FAX.966809776,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/, ,BIBLIOTECA@BENIDORM.ORG,N,PU,PÚBLICA,N,38.5376706,-0.1082885
91,3,ALICANTE,31,AGENCIA DE LECTURA,AGENCIA DE LECTURA RACO DE L'OIX  EDIFICIO AQUARIUM 3 BENIDORM,AVENIDA JUAN FUSTER ZARAGOZA Nº 1,", CP 03503", TELF.966804781, FAX.966804781,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BENI,BIBRINCON1@BENIDORM.ORG,N,PU,PÚBLICA,S,38.5372918,-0.1069658
92,3,ALICANTE,31,BIBLIOTECA MOVIL O TEMPORAL,BIBLIOTECA MOVIL O TEMPORAL BIBLIOPLAYA DE LEVANTE BENIDORM,PLAZA SUS MAJESTADES LOS REYES DE ESPAÑA Nº 3,", CP 03501", TELF.965855098, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BENI, ,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
93,3,ALICANTE,31,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CENTRAL BENIDORM,PLAZA SUS MAJESTADES LOS REYES DE ESPA?A Nº 3,", CP 03501", TELF.965855098, FAX.966809776,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BENI,BIBLIOTECA@BENIDORM.ORG,S,PU,PÚBLICA,S,38.3460627,-0.4907945
94,3,ALICANTE,31,BIBLIOTECA MOVIL O TEMPORAL,BIBLIOTECA MOVIL O TEMPORAL BIBLIOPLAYA DE PONIENTE BENIDORM,PLAZA SUS MAJESTADES LOS REYES DE ESPAÑA Nº 3,", CP 03501", TELF.965855098, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/, ,BIBLIOTECA@BENIDORM.ORG,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
95,3,ALICANTE,34,AGENCIA DE LECTURA,AGENCIA DE LECTURA  BENIJÓFAR,CALLE FRANCISCO RIBERA PÉREZ Nº 7,", CP 03178", TELF.966713567, FAX.966714322 AYTO, , ,BIBLIO@BENIJOFAR.ORG,N,PU,PÚBLICA,N,38.0794399,-0.7352411999999999
96,3,ALICANTE,37,AGENCIA DE LECTURA,AGENCIA DE LECTURA  BENIMANTELL,CARRETERA D'ALCOI Nº S/N,", CP 03516", TELF.965885220 AYTO, FAX.965885024 AYTO, , ,BENIMANTELL@BENIMANTELL.ES,N,PU,PÚBLICA,N,38.6510362,-0.1260347
97,3,ALICANTE,38,OTRAS PÚBLICAS,OTRAS PÚBLICAS  BENIMARFULL,CALLE SANT JAUME Nº 19,", CP 03827", TELF.966516947, FAX.966516815 AYTO, , ,AYTOBENIMARFULL@GMAIL.COM,N,PU,PÚBLICA,N,38.92304,-0.09265
98,3,ALICANTE,4,AGENCIA DE LECTURA,AGENCIA DE LECTURA  AIGÜES,AVENIDA PEPE VILA Nº S/N,", CP 03569", TELF.965690061 AYTO, FAX.965690329 AYTO, , ,AGENCIADELECTURAAIGUES@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
99,3,ALICANTE,40,OTRAS PÚBLICAS,OTRAS PÚBLICAS  BENIMELI,PLAZA MAYOR Nº 6 PISO 1,", CP 03769", TELF.965587123 AYTO, FAX.965587252 AYTO, , ,BENIMELI@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
100,3,ALICANTE,41,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL BERNAT CAPO BENISSA,CALLE PURISSIMA Nº 38-40 PISO 2,", CP 03720", TELF.965730599/96573131, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0031,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0031,BIBLIOTECA@AJBENISSA.ES,N,PU,PÚBLICA,N,39.5595958,-0.4983815
101,3,ALICANTE,42,AGENCIA DE LECTURA,AGENCIA DE LECTURA POBLE NOU POBLE NOU DE BENITATXELL (EL),AVENIDA D'ALACANT Nº 11 PISO 2,", CP 03726", TELF.966493756/6493369, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0148,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0148,BIBLIOTECA@ELPOBLENOUDEBENITATXELL.ORG,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
102,3,ALICANTE,43,AGENCIA DE LECTURA,AGENCIA DE LECTURA  BIAR,CALLE SANT JERONI Nº 2,", CP 03410", TELF.965810661, FAX.965810833,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0146,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0146,BIBLIOTECA@BIAR.ES,N,PU,PÚBLICA,S,38.5375548,-0.1335892
103,3,ALICANTE,44,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL C  AUDITORIO MUNICIPAL FRANCISCO GRAU BIGASTRO,CALLE ACEQUIA Nº 2,", CP 03380", TELF.965350000 EXT-602, FAX.965350807 AYTO,HTTP://WWW.BIGASTRO.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0119,BIBLIOTECA@AYTOBIGASTRO.ES,N,PU,PÚBLICA,N,38.0638844,-0.8950372999999999
104,3,ALICANTE,46,AGENCIA DE LECTURA,AGENCIA DE LECTURA CASA DE LA CULTURA BUSOT,CALLE EL PAL Nº S/N,", CP 03111", TELF.965698072, FAX.965699081 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0134,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0134,BIBLIOTECA@AYTO-BUSOT.COM,N,PU,PÚBLICA,N,39.4840108,-0.7532808999999999
105,3,ALICANTE,47,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL JOANOT MARTORELL CALP,AVENIDA MASNOU Nº 1 PISO 1,", CP 03710", TELF.965839905, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0005,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0005,BIBLIOTECA@AJCALP.ES,N,PU,PÚBLICA,N,38.6428987,0.04381119999999999
106,3,ALICANTE,48,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  CALLOSA D'EN SARRIÀ,CALLE JAUME ROIG  Nº 5,", CP 03510", TELF.965886134, FAX.965886135,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CALLOSA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0032,BIBLIOTECA@CALLOSA.ES,N,PU,PÚBLICA,S,39.4801339,-0.3647731
107,3,ALICANTE,49,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL FRANCISCO SALINAS CALLOSA DE SEGURA,PLAZA REINA SOFIA Nº 6,", CP 03360", TELF.965312471, FAX.965310856 AYTO,HTTP://BIBLIOTECA.CALLOSADESEGURA.ES ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0060,BIBLIOTECA@CALLOSADESEGURA.ES,N,PU,PÚBLICA,S,39.6653893,-0.2340856
108,3,ALICANTE,5,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL FERMIN LIMORTE ALBATERA,CALLE PROLONGACION CONDE DE ALBATERA Nº S/N,", CP 03340", TELF.965487894, FAX.965487894,HTTP://HTTP://WWW.ALBATERA.ES/BIBLIOTECAS/INFORMACION-DE-CONTACTO-Y-HORARIOS-DE-APERTURA.HTML,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0055,BIBLIOTECA@ALBATERA.ORG,N,PU,PÚBLICA,S,38.1776063,-0.8687011
109,3,ALICANTE,50,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL RAFAEL ALTAMIRA CAMPELLO (EL),PLAZA DE CANALEJAS Nº 6,", CP 03560", TELF.965632124, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ELCAMPELLO,HTTP://WWW.OPAC.ELCAMPELLO.ES:83/OPAC/DOCUOPAC.ASP,BIBLIOTECA@ELCAMPELLO.ORG,N,PU,PÚBLICA,N,39.4594273,-0.3387515
110,3,ALICANTE,52,AGENCIA DE LECTURA,AGENCIA DE LECTURA  CAÑADA,PLAZA MAYOR Nº 10,", CP 03409", TELF.96 582 00 01 AYTO, ,HTTP://HTTP://WWW.CANYADA.ORG/INDEX.PHP?PAG=132&N1=2, , ,N,PU,PÚBLICA,N,40.8886895,-2.9436437
111,3,ALICANTE,53,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  CASTALLA,PASEO ANTIGA BASSA DE LA VILA Nº 23,", CP 03420", TELF.965560028/687796020, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTALLA,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0046,BPM@CASTALLA.ORG,N,PU,PÚBLICA,S,38.5079606,-0.2285807
112,3,ALICANTE,55,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  CATRAL,CALLE MANUEL FLORES Nº 32,", CP 03158", TELF.966787466, FAX.965723018 AYTO,HTTP://WWW.AYUNTAMIENTOCATRAL.COM/BIBLIOTECA.PHP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0107,BIBLIOTECA@AYUNTAMIENTOCATRAL.COM,N,PU,PÚBLICA,S,38.1593106,-0.8023615
113,3,ALICANTE,56,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL PARE AGUSTI ARQUES COCENTAINA,CALLE PLA DE LA FONT Nº 10,", CP 03820", TELF.965590869, FAX.965590159,HTTP://WWW.COCENTAINA.ES/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0006,BIBLIOTECA@COCENTAINA.ORG / BIBLIOTECARIA.BPM@COCENTAINA.ORG,N,PU,PÚBLICA,N,38.8408744,-0.1192815
114,3,ALICANTE,58,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL MIGUEL DE CERVANTES COX,AVENIDA DEL CARMEN Nº 17,", CP 03350", TELF.966177848, FAX.966750354 AYTO, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0181 ,BIBLIOCOX@GMAIL.COM,N,PU,PÚBLICA,S,38.9372645,-0.1505197
115,3,ALICANTE,59,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL ENRIC VALOR CREVILLENT,CALLE VIRGEN DEL CARMEN Nº 38,", CP 03330", TELF.965406510, , , ,ASATORRE@CREVILLENT.ES,N,PU,PÚBLICA,N,38.1916126,-0.5498864
116,3,ALICANTE,6,OTRAS PÚBLICAS,OTRAS PÚBLICAS LA LLOSA DE CAMACHO LLOSA DE CAMACHO (LA),CALLE DENIA Nº 33 PISO 3,", CP 03759", TELF.966482259/646586744, FAX.966482259, , , ,N,PU,PÚBLICA,N,39.4630131,-0.3748538
117,3,ALICANTE,61,OTRAS PÚBLICAS,OTRAS PÚBLICAS COLEGIO PÚBLICO DAYA NUEVA,CALLE VALENCIA Nº 8,", CP 03159", TELF.966712533, FAX.965700642 AYTO, , ,BIBLIOTECAPUBLICADAYANUEVA@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4735652,-0.4116897
118,3,ALICANTE,63,AGENCIA DE LECTURA,AGENCIA DE LECTURA ENRIC VALOR (DENIA) JESUS POBRE,PLAZA POU DE LA MURTERA Nº 4,", CP 03749", TELF.966454311/5756611, FAX.965756611,HTTP://WWW.DENIA.ES/VA/INFORMACIO/CULTURA/BIBLIOTECA/INDEX.ASPX,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0098,BIBLIOTECA@JESUSPOBRE.ES,N,PU,PÚBLICA,N,38.99194600000001,-0.155342
119,3,ALICANTE,63,AGENCIA DE LECTURA,AGENCIA DE LECTURA BAIX LA MAR DÉNIA,RONDA DE LAS MURALLAS Nº 42,", CP 03700", TELF.965786280, ,HTTP://WWW.DENIA.ES/VA/INFORMACIO/CULTURA/BIBLIOTECA/INDEX.ASPX,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0098,AGENCIALECTURA@AYTO-DENIA.ES,N,PU,PÚBLICA,N,36.746209,-5.161225099999999
120,3,ALICANTE,63,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO  DÉNIA,PLAZA ENRIC VALOR Nº S/N,", CP 03700", TELF.966420940, FAX.965789986,HTTP://WWW.AYTO-DENIA.ES, ,ARCHIVO@AYTO-DENIA.ES,N,PU,PÚBLICA,N,39.6148749,-0.3055262
